Date,BBCA,BYAN,TPIA,BBRI,BMRI,DSSA,TLKM,ASII,BBNI,ICBP
2022-08-13,7268.224609375,6115.02294921875,2280.503662109375,3529.500732421875,3484.9521484375,3300.0,4114.82958984375,5206.5634765625,3579.282958984375,8367.8623046875
2022-08-14,7268.224609375,6115.02294921875,2280.503662109375,3529.500732421875,3484.9521484375,3300.0,4114.82958984375,5206.5634765625,3579.282958984375,8367.8623046875
2022-08-15,7291.15283203125,6108.083984375,2292.96533203125,3513.160400390625,3474.671875,3320.0,4024.39404296875,5150.376953125,3589.779541015625,8560.7822265625
2022-08-16,7314.0810546875,6087.27001953125,2268.041748046875,3496.820068359375,3505.512451171875,3287.5,3988.219482421875,5225.2919921875,3600.276123046875,8440.20703125
2022-08-17,7314.0810546875,6087.27001953125,2268.041748046875,3496.820068359375,3505.512451171875,3287.5,3988.219482421875,5225.2919921875,3600.276123046875,8440.20703125
2022-08-18,7337.00830078125,6087.27001953125,2268.041748046875,3537.671142578125,3536.352783203125,3287.5,4114.82958984375,5225.2919921875,3631.765625,8464.322265625
2022-08-19,7245.29638671875,6087.27001953125,2249.34912109375,3513.160400390625,3495.232421875,3320.0,4160.0478515625,5225.2919921875,3568.786865234375,8391.9775390625
2022-08-20,7245.29638671875,6087.27001953125,2249.34912109375,3513.160400390625,3495.232421875,3320.0,4160.0478515625,5225.2919921875,3568.786865234375,8391.9775390625
2022-08-21,7245.29638671875,6087.27001953125,2249.34912109375,3513.160400390625,3495.232421875,3320.0,4160.0478515625,5225.2919921875,3568.786865234375,8391.9775390625
2022-08-22,7337.00830078125,6020.1982421875,2249.34912109375,3488.650146484375,3505.512451171875,3300.0,4205.265625,5187.8349609375,3484.815185546875,8416.091796875
2022-08-23,7245.29638671875,5936.9384765625,2402.62890625,3513.160400390625,3546.632568359375,3275.0,4214.30908203125,5225.2919921875,3484.815185546875,8488.4375
2022-08-24,7291.15283203125,6149.71484375,2372.720703125,3504.990478515625,3546.632568359375,3275.0,4295.701171875,5281.47802734375,3484.815185546875,8464.322265625
2022-08-25,7405.79296875,6057.20263671875,2322.87353515625,3488.650146484375,3526.072509765625,3275.0,4132.9169921875,5225.2919921875,3474.31884765625,8464.322265625
2022-08-26,7337.00830078125,6013.259765625,2342.8125,3488.650146484375,3495.232421875,3275.0,4060.568359375,5150.376953125,3484.815185546875,8416.091796875
2022-08-27,7337.00830078125,6013.259765625,2342.8125,3488.650146484375,3495.232421875,3275.0,4060.568359375,5150.376953125,3484.815185546875,8416.091796875
2022-08-28,7337.00830078125,6013.259765625,2342.8125,3488.650146484375,3495.232421875,3275.0,4060.568359375,5150.376953125,3484.815185546875,8416.091796875
2022-08-29,7474.57763671875,5934.625,2342.8125,3472.31005859375,3515.79248046875,3180.0,4087.698974609375,5112.919921875,3442.82958984375,8536.6669921875
2022-08-30,7497.50634765625,5879.1181640625,2332.843017578125,3480.480224609375,3556.9130859375,3185.0,4051.52490234375,5169.10546875,3537.297607421875,8416.091796875
2022-08-31,7520.43408203125,5886.056640625,2432.537109375,3545.84130859375,3639.1533203125,3185.0,4123.87353515625,5225.2919921875,3579.282958984375,8006.13916015625
2022-09-01,7474.57763671875,6047.95263671875,2322.87353515625,3586.692138671875,3669.993896484375,3185.0,4141.96044921875,5187.8349609375,3579.282958984375,8391.9775390625
2022-09-02,7543.36279296875,6147.40234375,2372.720703125,3635.712890625,3639.1533203125,3185.0,4160.0478515625,5187.8349609375,3652.75830078125,8416.091796875
2022-09-03,7543.36279296875,6147.40234375,2372.720703125,3635.712890625,3639.1533203125,3185.0,4160.0478515625,5187.8349609375,3652.75830078125,8416.091796875
2022-09-04,7543.36279296875,6147.40234375,2372.720703125,3635.712890625,3639.1533203125,3185.0,4160.0478515625,5187.8349609375,3652.75830078125,8416.091796875
2022-09-05,7589.21875,6198.283203125,2362.751220703125,3750.094482421875,3680.273681640625,3390.0,4178.134765625,5150.376953125,3715.73681640625,8391.9775390625
2022-09-06,7589.21875,6290.79541015625,2332.843017578125,3725.584228515625,3628.87353515625,3400.0,4078.6552734375,5169.10546875,3673.750732421875,8343.7470703125
2022-09-07,7680.93115234375,6202.9091796875,2322.87353515625,3643.88330078125,3649.433837890625,3470.0,4060.568359375,4981.81982421875,3600.276123046875,8247.2890625
2022-09-08,7658.0029296875,6108.083984375,2442.506591796875,3758.2646484375,3680.273681640625,3600.0,4123.87353515625,4981.81982421875,3684.24755859375,8223.173828125
2022-09-09,7680.93115234375,6103.458984375,2611.986572265625,3766.43505859375,3731.67431640625,3600.0,4160.0478515625,5075.46240234375,3694.743896484375,8150.8291015625
2022-09-10,7680.93115234375,6103.458984375,2611.986572265625,3766.43505859375,3731.67431640625,3600.0,4160.0478515625,5075.46240234375,3694.743896484375,8150.8291015625
2022-09-11,7680.93115234375,6103.458984375,2611.986572265625,3766.43505859375,3731.67431640625,3600.0,4160.0478515625,5075.46240234375,3694.743896484375,8150.8291015625
2022-09-12,7680.93115234375,6043.326171875,2641.89501953125,3725.584228515625,3772.794921875,3600.0,4105.7861328125,5225.2919921875,3694.743896484375,8295.517578125
2022-09-13,7818.5009765625,6152.02783203125,2522.261962890625,3741.9248046875,3885.875732421875,3600.0,4087.698974609375,5393.849609375,3768.218994140625,8223.173828125
2022-09-14,7795.572265625,6050.2646484375,2472.414794921875,3741.9248046875,3824.195556640625,3602.5,4051.52490234375,5356.39208984375,3736.729736328125,8223.173828125
